#{"CCD_temperature": "-88", "FELP": "5", "FELRR": "0.75", "FEL_lambda": "600", "FEL_pulses": 16, "NIRP": "138.595", "NIR_lambda": "764.0", "Sample_Temp": "16", "addenda": [0, "FEL_power_sweep"], "bg_file_name": "testBG29", "center_lambda": 748.0, "dark_region": null, "exposure": 20.0, "gain": 60, "grating": 2, "series": "5,764.0", "slits": "40", "subtrahenda": ["testBG"], "y_max": 85, "y_min": 25}
#Trying to do FEL power dep
Wavelength,Signal
nm,arb. u.
755.739457,169.000000
755.754228,166.000000
755.768998,170.000000
755.783769,146.000000
755.798539,145.000000
755.813309,199.000000
755.828078,149.000000
755.842848,154.000000
755.857617,174.000000
755.872386,164.000000
755.887155,144.000000
755.901924,170.000000
755.916692,166.000000
755.931460,189.000000
755.946228,206.000000
755.960996,177.000000
755.975763,164.000000
755.990531,160.000000
756.005298,179.000000
756.020065,173.000000
756.034831,151.000000
756.049598,188.000000
756.064364,189.000000
756.079130,191.000000
756.093896,198.000000
756.108661,196.000000
756.123427,183.000000
756.138192,170.000000
756.152957,182.000000
756.167722,187.000000
756.182486,185.000000
756.197250,202.000000
756.212014,187.000000
756.226778,175.000000
756.241542,252.000000
756.256305,216.000000
756.271068,227.000000
756.285831,228.000000
756.300594,215.000000
756.315357,211.000000
756.330119,238.000000
756.344881,311.000000
756.359643,256.000000
756.374405,257.000000
756.389166,327.000000
756.403927,345.000000
756.418688,392.000000
756.433449,478.000000
756.448210,543.000000
756.462970,1078.000000
756.477730,3905.000000
756.492490,18003.000000
756.507250,62064.000000
756.522009,105744.000000
756.536769,62547.000000
756.551528,14735.000000
756.566287,2943.000000
756.581045,821.000000
756.595804,501.000000
756.610562,485.000000
756.625320,364.000000
756.640077,362.000000
756.654835,357.000000
756.669592,305.000000
756.684349,263.000000
756.699106,282.000000
756.713863,243.000000
756.728619,246.000000
756.743376,256.000000
756.758132,220.000000
756.772887,232.000000
756.787643,225.000000
756.802398,255.000000
756.817153,220.000000
756.831908,193.000000
756.846663,208.000000
756.861417,182.000000
756.876172,221.000000
756.890926,210.000000
756.905680,240.000000
756.920433,212.000000
756.935187,225.000000
756.949940,280.000000
756.964693,229.000000
756.979445,211.000000
756.994198,190.000000
757.008950,172.000000
757.023702,213.000000
757.038454,223.000000
757.053206,256.000000
757.067957,261.000000
757.082708,192.000000
757.097459,228.000000
757.112210,223.000000
757.126961,235.000000
757.141711,240.000000
757.156461,214.000000
757.171211,244.000000
757.185961,205.000000
757.200710,195.000000
757.215459,217.000000
757.230208,198.000000
757.244957,180.000000
757.259706,229.000000
757.274454,235.000000
757.289202,257.000000
757.303950,200.000000
757.318698,213.000000
757.333445,232.000000
757.348193,220.000000
757.362940,203.000000
757.377686,238.000000
757.392433,212.000000
757.407179,198.000000
757.421926,196.000000
757.436671,225.000000
757.451417,257.000000
757.466163,227.000000
757.480908,213.000000
757.495653,226.000000
757.510398,286.000000
757.525143,223.000000
757.539887,220.000000
757.554631,222.000000
757.569375,175.000000
757.584119,206.000000
757.598862,178.000000
757.613606,226.000000
757.628349,212.000000
757.643092,199.000000
757.657834,192.000000
757.672577,297.000000
757.687319,279.000000
757.702061,217.000000
757.716803,222.000000
757.731544,179.000000
757.746286,208.000000
757.761027,216.000000
757.775768,230.000000
757.790508,253.000000
757.805249,200.000000
757.819989,228.000000
757.834729,179.000000
757.849469,256.000000
757.864209,191.000000
757.878948,220.000000
757.893687,227.000000
757.908426,210.000000
757.923165,238.000000
757.937903,242.000000
757.952642,261.000000
757.967380,253.000000
757.982117,239.000000
757.996855,237.000000
758.011592,235.000000
758.026330,310.000000
758.041067,240.000000
758.055803,228.000000
758.070540,286.000000
758.085276,271.000000
758.100012,277.000000
758.114748,255.000000
758.129484,296.000000
758.144219,276.000000
758.158954,303.000000
758.173689,324.000000
758.188424,284.000000
758.203159,290.000000
758.217893,320.000000
758.232627,290.000000
758.247361,301.000000
758.262094,320.000000
758.276828,349.000000
758.291561,355.000000
758.306294,286.000000
758.321027,349.000000
758.335759,291.000000
758.350492,341.000000
758.365224,330.000000
758.379956,345.000000
758.394687,319.000000
758.409419,389.000000
758.424150,360.000000
758.438881,352.000000
758.453612,392.000000
758.468342,443.000000
758.483073,409.000000
758.497803,420.000000
758.512533,450.000000
758.527263,490.000000
758.541992,482.000000
758.556721,486.000000
758.571450,480.000000
758.586179,533.000000
758.600908,570.000000
758.615636,568.000000
758.630364,595.000000
758.645092,573.000000
758.659820,653.000000
758.674547,699.000000
758.689275,790.000000
758.704002,885.000000
758.718728,860.000000
758.733455,995.000000
758.748181,1252.000000
758.762908,1509.000000
758.777634,2358.000000
758.792359,5933.000000
758.807085,33015.000000
758.821810,185035.000000
758.836535,538035.000000
758.851260,558717.000000
758.865984,184942.000000
758.880709,23213.000000
758.895433,3333.000000
758.910157,979.000000
758.924881,563.000000
758.939604,541.000000
758.954328,431.000000
758.969051,316.000000
758.983773,354.000000
758.998496,326.000000
759.013218,293.000000
759.027941,288.000000
759.042663,243.000000
759.057384,257.000000
759.072106,323.000000
759.086827,314.000000
759.101548,262.000000
759.116269,325.000000
759.130990,337.000000
759.145710,346.000000
759.160430,308.000000
759.175150,316.000000
759.189870,348.000000
759.204590,311.000000
759.219309,309.000000
759.234028,281.000000
759.248747,306.000000
759.263465,300.000000
759.278184,293.000000
759.292902,296.000000
759.307620,276.000000
759.322338,236.000000
759.337055,293.000000
759.351773,246.000000
759.366490,295.000000
759.381207,260.000000
759.395923,303.000000
759.410640,249.000000
759.425356,169.000000
759.440072,217.000000
759.454788,241.000000
759.469503,260.000000
759.484218,178.000000
759.498934,163.000000
759.513648,173.000000
759.528363,155.000000
759.543078,143.000000
759.557792,175.000000
759.572506,173.000000
759.587219,126.000000
759.601933,192.000000
759.616646,139.000000
759.631359,134.000000
759.646072,145.000000
759.660785,146.000000
759.675497,155.000000
759.690210,160.000000
759.704922,196.000000
759.719633,134.000000
759.734345,84.000000
759.749056,147.000000
759.763767,149.000000
759.778478,113.000000
759.793189,125.000000
759.807899,120.000000
759.822610,72.000000
759.837320,119.000000
